n_samples,prompt_strategy,sentences_per_prompt,overlap,paper_id,total_triples,unique_s,unique_p,unique_o,bad_triples
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1000131,29.0,23.0,24.0,26.0,3.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0040360,23.0,16.0,22.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0030314,16.0,7.0,13.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0040309,14.0,10.0,14.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1001871,24.0,12.0,15.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1000451,14.0,2.0,14.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0040415,9.0,7.0,9.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1001569,24.0,11.0,21.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.2003703,15.0,4.0,15.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1000124,18.0,7.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0030176,9.0,7.0,8.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0030283,15.0,3.0,13.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.2000862,18.0,9.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.2000735,24.0,9.0,20.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0030007,24.0,9.0,19.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1002352,42.0,26.0,30.0,33.0,4.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1001853,43.0,29.0,33.0,33.0,3.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1000144,16.0,10.0,12.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0040431,15.0,14.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0060072,19.0,15.0,19.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.1001675,8.0,5.0,6.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,5.0,10.1371/journal.pbio.0030038,28.0,16.0,25.0,25.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1002198,17.0,8.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001127,14.0,10.0,8.0,13.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050254,22.0,13.0,14.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060159,22.0,15.0,21.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001555,19.0,12.0,15.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040072,15.0,7.0,12.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060202,19.0,13.0,19.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030386,10.0,7.0,9.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040157,27.0,9.0,16.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001251,14.0,12.0,13.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030079,16.0,10.0,14.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050177,36.0,13.0,29.0,34.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030339,26.0,10.0,24.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001046,8.0,2.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.3002176,17.0,13.0,17.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020363,13.0,2.0,9.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001234,42.0,28.0,21.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2001402,17.0,7.0,14.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020294,15.0,10.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0000042,9.0,6.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2005143,20.0,12.0,20.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020442,20.0,15.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020106,9.0,3.0,9.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1002593,13.0,7.0,13.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020097,23.0,18.0,15.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050138,15.0,10.0,13.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020312,16.0,9.0,15.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040379,33.0,8.0,16.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060280,54.0,20.0,37.0,52.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1002564,13.0,2.0,11.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040204,19.0,7.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060301,34.0,18.0,22.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001041,24.0,8.0,21.0,23.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040140,8.0,2.0,5.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030380,7.0,5.0,6.0,6.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2006352,34.0,22.0,29.0,34.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000536,28.0,5.0,17.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.3000970,36.0,22.0,26.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001518,35.0,11.0,30.0,30.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000313,17.0,2.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040088,28.0,13.0,19.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060079,13.0,9.0,12.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001293,25.0,18.0,25.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050077,34.0,6.0,27.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000582,12.0,4.0,11.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050184,8.0,2.0,1.0,5.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050008,18.0,10.0,17.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030085,12.0,4.0,9.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040286,24.0,1.0,19.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0000005,28.0,3.0,18.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020329,26.0,22.0,22.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000285,18.0,13.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030422,12.0,5.0,10.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050310,13.0,7.0,10.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000298,18.0,4.0,14.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000506,31.0,22.0,23.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0050157,18.0,14.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001247,26.0,12.0,19.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000564,21.0,9.0,17.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030157,21.0,15.0,20.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030092,16.0,3.0,11.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030045,12.0,5.0,12.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.3001358,12.0,5.0,8.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020057,11.0,6.0,8.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0000045,22.0,2.0,21.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001135,12.0,5.0,10.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060014,43.0,27.0,35.0,36.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2001104,25.0,11.0,21.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001613,39.0,18.0,35.0,34.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020340,7.0,5.0,5.0,6.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020421,7.0,2.0,7.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0020424,12.0,6.0,12.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2000106,12.0,5.0,12.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2002266,25.0,14.0,18.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030170,24.0,14.0,14.0,17.0,3.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2003648,21.0,16.0,17.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060025,15.0,13.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001823,25.0,16.0,23.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000131,27.0,23.0,26.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040360,21.0,16.0,19.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030314,9.0,1.0,6.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040309,20.0,13.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001871,23.0,12.0,19.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000451,12.0,7.0,11.0,12.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040415,9.0,6.0,9.0,9.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001569,26.0,8.0,16.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2003703,15.0,7.0,15.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000124,22.0,15.0,20.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030176,8.0,7.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030283,20.0,8.0,18.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2000862,19.0,7.0,13.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.2000735,29.0,7.0,24.0,28.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030007,20.0,9.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1002352,35.0,25.0,31.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001853,44.0,29.0,37.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1000144,17.0,15.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0040431,21.0,17.0,15.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0060072,22.0,10.0,16.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.1001675,20.0,9.0,11.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,6.0,10.1371/journal.pbio.0030038,29.0,21.0,22.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1002198,12.0,7.0,10.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001127,16.0,15.0,7.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050254,24.0,18.0,21.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0060159,13.0,8.0,12.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001555,19.0,18.0,18.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040072,18.0,13.0,17.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0060202,15.0,3.0,15.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030386,9.0,5.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040157,18.0,7.0,13.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001251,15.0,5.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030079,20.0,18.0,19.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050177,20.0,7.0,17.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030339,25.0,8.0,22.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001046,15.0,2.0,13.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.3002176,11.0,11.0,11.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020363,31.0,6.0,21.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001234,37.0,18.0,22.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.2001402,17.0,6.0,14.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020294,13.0,7.0,13.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0000042,16.0,12.0,15.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.2005143,7.0,4.0,5.0,7.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020442,31.0,23.0,20.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020106,22.0,17.0,21.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1002593,14.0,6.0,13.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020097,28.0,10.0,22.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050138,16.0,11.0,14.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020312,13.0,7.0,13.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040379,18.0,14.0,18.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0060280,50.0,20.0,41.0,50.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1002564,14.0,2.0,14.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040204,16.0,10.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0060301,25.0,11.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001041,21.0,8.0,17.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040140,7.0,2.0,4.0,6.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030380,13.0,5.0,8.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.2006352,26.0,16.0,24.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000536,0.0,0.0,0.0,0.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.3000970,24.0,6.0,19.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001518,34.0,2.0,20.0,34.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000313,19.0,4.0,19.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040088,28.0,21.0,22.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0060079,15.0,9.0,15.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001293,20.0,11.0,19.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050077,40.0,6.0,34.0,39.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000582,15.0,3.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050184,17.0,5.0,4.0,9.0,8.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050008,21.0,12.0,21.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030085,19.0,11.0,13.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0040286,31.0,1.0,11.0,31.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0000005,31.0,8.0,24.0,26.0,5.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020329,26.0,23.0,18.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000285,17.0,8.0,12.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030422,24.0,9.0,19.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050310,19.0,8.0,17.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000298,19.0,5.0,17.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000506,36.0,24.0,27.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0050157,16.0,16.0,15.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001247,25.0,18.0,15.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1000564,14.0,6.0,13.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030157,21.0,16.0,14.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030092,16.0,5.0,13.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0030045,10.0,2.0,10.0,10.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.3001358,16.0,9.0,10.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020057,19.0,5.0,7.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0000045,28.0,11.0,26.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001135,15.0,7.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0060014,33.0,17.0,30.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.2001104,25.0,12.0,23.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.1001613,28.0,19.0,22.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020340,26.0,15.0,17.0,22.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020421,8.0,4.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.0020424,14.0,8.0,14.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.2000106,20.0,8.0,19.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,13.0,7.0,10.1371/journal.pbio.2002266,27.0,11.0,18.0,19.0,0.0
